code_module_x,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_assessment,number_of_assessments_taken,code_module_y,date_registration,date_unregistration,total_click_count,total_click_sum,total_click_average
CCC,2014B,536536,M,North Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,53.53333333333333,15,CCC,-47,190,349,860,2.464183381088825
CCC,2014B,537322,M,Scotland,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,81.65217391304348,23,CCC,-25,,1939,6597,3.4022692109334707
FFF,2014B,537322,M,Scotland,A Level or Equivalent,70-80%,35-55,0,90,N,Withdrawn,81.65217391304348,23,CCC,-25,,1939,6597,3.4022692109334707
CCC,2014B,537603,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,57.4,20,CCC,-141,,1029,3456,3.358600583090379
CCC,2014B,537606,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,79.5,6,CCC,-116,,284,1122,3.9507042253521125
CCC,2014B,537622,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,Y,Withdrawn,92.07142857142857,14,CCC,-269,39,1195,3270,2.7364016736401675
CCC,2014B,537654,M,North Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Withdrawn,53.42857142857143,14,CCC,-114,191,986,2787,2.8265720081135903
CCC,2014B,537658,F,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Fail,72.55555555555556,9,CCC,-22,,408,970,2.377450980392157
CCC,2014B,538887,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,78.85714285714286,7,CCC,-22,156,454,2421,5.332599118942731
CCC,2014B,539328,M,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,55.10526315789474,19,CCC,-261,192,2286,8275,3.6198600174978126
CCC,2014B,539514,F,North Region,Lower Than A Level,,0-35,0,30,N,Fail,85.35,20,CCC,-85,,926,3919,4.232181425485961
CCC,2014B,539695,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,26,1,CCC,-144,-53,134,500,3.7313432835820897
CCC,2014B,539784,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,94.75,8,CCC,-103,,686,4174,6.084548104956268
CCC,2014B,539971,F,Wales,HE Qualification,0-10%,0-35,0,90,N,Pass,44,4,CCC,-25,,105,348,3.3142857142857145
CCC,2014B,540509,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,92.2,5,CCC,-92,-89,791,2920,3.691529709228824
EEE,2014B,540509,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,92.2,5,CCC,-92,-89,791,2920,3.691529709228824
CCC,2014B,540686,M,North Western Region,Lower Than A Level,10月20日,0-35,0,60,N,Pass,85.0952380952381,21,CCC,-247,,2427,8751,3.6056860321384425
CCC,2014B,540937,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,,,CCC,-147,-15,1,1,1
CCC,2014B,541003,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,69.2,5,CCC,-25,,695,1884,2.710791366906475
EEE,2014B,541003,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,69.2,5,CCC,-25,,695,1884,2.710791366906475
CCC,2014B,541184,M,North Region,A Level or Equivalent,10月20日,0-35,0,30,N,Withdrawn,30,1,CCC,-29,37,125,524,4.192
CCC,2014B,542050,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,69.25,8,CCC,-22,148,484,3286,6.789256198347108
EEE,2014B,542050,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Pass,69.25,8,CCC,-22,148,484,3286,6.789256198347108
CCC,2014B,542721,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,,,CCC,-102,,,,
CCC,2014B,543170,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Y,Pass,69,4,CCC,-157,,239,534,2.2343096234309625
CCC,2014B,543417,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,42.25,8,CCC,-205,142,322,1119,3.4751552795031055
CCC,2014B,543475,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,57.416666666666664,12,CCC,-29,,809,2748,3.396786155747837
EEE,2014B,543475,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,57.416666666666664,12,CCC,-29,,809,2748,3.396786155747837
CCC,2014B,543571,M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,,,CCC,-24,-2,19,37,1.9473684210526316
CCC,2014B,543628,M,North Western Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,,,CCC,-109,3,,,
CCC,2014B,543678,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,66,6,CCC,-36,,338,789,2.334319526627219
CCC,2014B,543924,M,South Region,A Level or Equivalent,10月20日,0-35,0,60,N,Fail,73,2,CCC,-28,,59,239,4.0508474576271185
EEE,2014B,543924,M,South Region,A Level or Equivalent,10月20日,0-35,0,60,N,Fail,73,2,CCC,-28,,59,239,4.0508474576271185
CCC,2014B,543948,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,77.5,10,CCC,-100,,1629,6051,3.714548802946593
EEE,2014B,543948,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,77.5,10,CCC,-100,,1629,6051,3.714548802946593
CCC,2014B,544075,M,North Region,A Level or Equivalent,,35-55,0,30,N,Withdrawn,,,CCC,-269,-39,,,
CCC,2014B,544090,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,85.25,20,CCC,-138,,1043,4612,4.421860019175456
CCC,2014B,544467,M,Yorkshire Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,66.21428571428571,14,CCC,-124,48,565,1608,2.8460176991150443
CCC,2014B,544490,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,70,8,CCC,-45,,245,963,3.9306122448979592
CCC,2014B,544594,M,London Region,A Level or Equivalent,90-100%,0-35,0,90,N,Distinction,85.42857142857143,14,CCC,-96,,1982,7678,3.8738647830474267
CCC,2014B,544791,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,55.166666666666664,6,CCC,-164,79,287,925,3.2229965156794425
CCC,2014B,544839,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,94.71428571428571,21,CCC,-99,,3801,11539,3.0357800578795056
CCC,2014B,545045,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,10,1,CCC,-150,,71,232,3.267605633802817
CCC,2014B,545740,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,80.08333333333333,12,CCC,-22,,862,3184,3.6937354988399074
CCC,2014B,545747,M,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Pass,73,8,CCC,-124,,811,2359,2.908754623921085
CCC,2014B,546400,F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,,,CCC,-24,75,27,54,2
EEE,2014B,546400,F,Scotland,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn,,,CCC,-24,75,27,54,2
CCC,2014B,546675,F,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,40.5,16,CCC,-17,158,723,1590,2.199170124481328
CCC,2014B,546830,F,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,65.91666666666667,12,CCC,-157,0,578,1393,2.4100346020761245
CCC,2014B,546954,M,London Region,HE Qualification,10月20日,0-35,0,30,N,Withdrawn,,,CCC,-116,-4,,,
CCC,2014B,547287,M,South East Region,HE Qualification,80-90%,35-55,0,30,N,Distinction,98.125,8,CCC,-22,,1033,3092,2.993223620522749
CCC,2014B,547332,F,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,98.66666666666667,3,CCC,-101,219,594,2159,3.6346801346801345
CCC,2014B,547413,F,North Western Region,No Formal quals,0-10%,0-35,0,90,N,Fail,67.0909090909091,11,CCC,-60,,1110,4121,3.7126126126126127
FFF,2014B,547413,F,North Western Region,No Formal quals,0-10%,0-35,0,90,N,Fail,67.0909090909091,11,CCC,-60,,1110,4121,3.7126126126126127
CCC,2014B,547571,M,South East Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,58.666666666666664,3,CCC,-268,165,124,395,3.185483870967742
CCC,2014B,547685,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,65.5,2,CCC,-116,-19,32,228,7.125
EEE,2014B,547685,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,65.5,2,CCC,-116,-19,32,228,7.125
CCC,2014B,547816,F,North Western Region,Lower Than A Level,60-70%,0-35,0,210,N,Withdrawn,,,CCC,-40,0,6,24,4
DDD,2014B,547816,F,North Western Region,Lower Than A Level,60-70%,0-35,1,210,N,Withdrawn,,,CCC,-40,0,6,24,4
CCC,2014B,547986,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,52.42857142857143,14,CCC,-29,87,533,1102,2.0675422138836774
CCC,2014B,548261,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,120,N,Fail,48.75,4,CCC,-54,,340,1159,3.4088235294117646
EEE,2014B,548261,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,120,N,Fail,48.75,4,CCC,-54,,340,1159,3.4088235294117646
CCC,2014B,548383,F,London Region,HE Qualification,30-40%,0-35,0,30,N,Withdrawn,66,1,CCC,-25,64,53,115,2.169811320754717
CCC,2014B,548386,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,97,4,CCC,-57,,642,3645,5.677570093457944
CCC,2014B,548509,M,London Region,HE Qualification,70-80%,35-55,0,30,N,Distinction,99.25,8,CCC,-22,,794,2074,2.6120906801007555
CCC,2014B,548602,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,78.52380952380952,21,CCC,-295,,353,942,2.668555240793201
CCC,2014B,548677,M,Ireland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,79.57142857142857,21,CCC,-67,,1446,4048,2.7994467496542184
CCC,2014B,548764,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,81.21052631578948,19,CCC,-24,,559,4017,7.186046511627907
CCC,2014B,548854,M,North Region,Post Graduate Qualification,,35-55,0,60,N,Pass,74,7,CCC,-310,,374,888,2.374331550802139
CCC,2014B,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,58.55,20,CCC,-45,12,370,1724,4.65945945945946
FFF,2014B,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,120,N,Fail,58.55,20,CCC,-45,12,370,1724,4.65945945945946
CCC,2014B,549636,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,75,3,CCC,-251,153,287,1071,3.731707317073171
CCC,2014B,549928,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,62.333333333333336,3,CCC,-138,,188,426,2.265957446808511
CCC,2014B,549951,F,North Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,88.14285714285714,7,CCC,-22,,225,516,2.2933333333333334
CCC,2014B,550092,M,East Anglian Region,A Level or Equivalent,10月20日,35-55,0,90,N,Fail,59,15,CCC,-92,,636,1992,3.1320754716981134
CCC,2014B,550545,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,77.3125,16,CCC,-47,150,2479,7872,3.1754739814441306
CCC,2014B,550812,M,Scotland,A Level or Equivalent,90-100%,0-35,0,150,N,Withdrawn,59.25,8,CCC,-36,226,322,1154,3.5838509316770186
EEE,2014B,550812,M,Scotland,A Level or Equivalent,90-100%,0-35,1,150,N,Pass,59.25,8,CCC,-36,226,322,1154,3.5838509316770186
CCC,2014B,550893,M,North Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,72.375,8,CCC,-50,72,311,830,2.6688102893890675
DDD,2014B,550893,M,North Region,A Level or Equivalent,0-10%,0-35,1,90,N,Fail,72.375,8,CCC,-50,72,311,830,2.6688102893890675
CCC,2014B,551115,M,Wales,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,75.375,8,CCC,-100,,698,2571,3.683381088825215
CCC,2014B,551267,F,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,42.75,8,CCC,-27,,480,1489,3.1020833333333333
CCC,2014B,551304,F,South West Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,59.875,8,CCC,-24,,693,2626,3.7893217893217894
CCC,2014B,551478,M,South West Region,A Level or Equivalent,50-60%,55<=,0,60,N,Pass,83.64285714285714,14,CCC,-59,,649,1418,2.184899845916795
CCC,2014B,551528,M,Yorkshire Region,Lower Than A Level,,0-35,0,120,N,Withdrawn,62.2,5,CCC,-68,67,713,2574,3.6100981767180924
EEE,2014B,551528,M,Yorkshire Region,Lower Than A Level,,0-35,0,120,N,Withdrawn,62.2,5,CCC,-68,67,713,2574,3.6100981767180924
CCC,2014B,551604,M,South Region,A Level or Equivalent,60-70%,35-55,0,30,N,Fail,54.714285714285715,7,CCC,-15,,175,967,5.525714285714286
CCC,2014B,551856,M,North Region,Lower Than A Level,10月20日,0-35,0,60,N,Fail,24,2,CCC,-82,,175,621,3.5485714285714285
EEE,2014B,551856,M,North Region,Lower Than A Level,10月20日,0-35,0,60,N,Fail,24,2,CCC,-82,,175,621,3.5485714285714285
CCC,2014B,551902,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,34.166666666666664,6,CCC,-74,,256,1713,6.69140625
CCC,2014B,552166,M,West Midlands Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,57.53846153846154,13,CCC,-165,31,749,1942,2.5927903871829105
CCC,2014B,552234,M,South East Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,70,1,CCC,-17,-1,173,906,5.236994219653179
CCC,2014B,552441,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,90.91666666666667,12,CCC,-51,,2157,7061,3.2735280482151135
CCC,2014B,552498,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,81.18181818181819,11,CCC,-144,109,200,716,3.58
CCC,2014B,552590,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,9.333333333333334,3,CCC,-243,116,109,252,2.311926605504587
CCC,2014B,552913,M,London Region,Lower Than A Level,20-30%,0-35,0,150,N,Pass,66,6,CCC,-50,,156,432,2.769230769230769
CCC,2014B,553021,M,Ireland,A Level or Equivalent,10月20日,0-35,0,60,N,Distinction,97.5,8,CCC,-28,,921,3162,3.433224755700326
CCC,2014B,553280,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,94.5,10,CCC,-290,,509,1810,3.555992141453831
CCC,2014B,553394,F,Yorkshire Region,HE Qualification,10月20日,35-55,0,90,N,Pass,81,4,CCC,-28,,934,3297,3.5299785867237685
CCC,2014B,553410,F,London Region,Lower Than A Level,0-10%,0-35,0,60,Y,Withdrawn,80,1,CCC,-60,30,61,257,4.213114754098361
CCC,2014B,553568,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,88,1,CCC,-82,-43,243,924,3.802469135802469
CCC,2014B,553655,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,79.65,20,CCC,-41,,1225,5280,4.310204081632653
CCC,2014B,553741,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,59.833333333333336,12,CCC,-25,206,196,637,3.25
CCC,2014B,554141,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,68,4,CCC,-150,,63,244,3.873015873015873
CCC,2014B,554205,M,Ireland,Lower Than A Level,,0-35,0,60,N,Fail,75.71428571428571,21,CCC,-28,,2291,7109,3.103011785246617
CCC,2014B,554470,M,South Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,76.07692307692308,13,CCC,-186,16,1290,4645,3.60077519379845
CCC,2014B,554583,M,Scotland,Lower Than A Level,50-60%,0-35,0,90,N,Pass,69.16666666666667,12,CCC,-131,,773,2667,3.45019404915912
CCC,2014B,554588,F,North Region,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,53.07142857142857,14,CCC,-36,0,444,1636,3.684684684684685
DDD,2014B,554588,F,North Region,HE Qualification,20-30%,35-55,1,90,N,Fail,53.07142857142857,14,CCC,-36,0,444,1636,3.684684684684685
CCC,2014B,554870,M,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,65.75,4,CCC,-17,,281,1196,4.2562277580071175
CCC,2014B,554951,F,East Midlands Region,A Level or Equivalent,10月20日,0-35,0,60,Y,Pass,68.125,8,CCC,-64,,362,972,2.685082872928177
CCC,2014B,555008,M,London Region,A Level or Equivalent,10月20日,0-35,0,60,N,Pass,68.625,8,CCC,-46,,259,754,2.911196911196911
CCC,2014B,555368,M,Wales,HE Qualification,0-10%,0-35,0,30,N,Withdrawn,38,2,CCC,-141,51,84,398,4.738095238095238
CCC,2014B,555604,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,52.875,8,CCC,-257,,250,1310,5.24
CCC,2014B,555706,F,East Midlands Region,Lower Than A Level,10月20日,0-35,0,60,N,Distinction,90.75,4,CCC,-218,,617,1982,3.212317666126418
CCC,2014B,555953,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,40,1,CCC,-184,33,85,187,2.2
CCC,2014B,556007,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,,,CCC,-115,-110,51,112,2.196078431372549
DDD,2014B,556007,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,,,CCC,-115,-110,51,112,2.196078431372549
CCC,2014B,556042,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,56.333333333333336,3,CCC,-141,86,46,218,4.739130434782608
CCC,2014B,556109,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,75.83333333333333,6,CCC,-163,33,1066,3768,3.534709193245779
CCC,2014B,556246,M,North Region,Lower Than A Level,,0-35,0,60,N,Distinction,91.5,8,CCC,-46,,598,2000,3.3444816053511706
CCC,2014B,556295,M,North Region,Lower Than A Level,,0-35,0,30,N,Distinction,90.5625,16,CCC,-29,,1811,4416,2.4384318056322476
CCC,2014B,556521,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn,69.5,6,CCC,-205,38,456,1609,3.5285087719298245
CCC,2014B,556584,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Pass,90.23809523809524,21,CCC,-22,,1648,6430,3.9016990291262137
CCC,2014B,556587,M,London Region,A Level or Equivalent,10月20日,35-55,0,60,N,Fail,26.5,2,CCC,-28,,209,561,2.6842105263157894
CCC,2014B,556709,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,83.5,4,CCC,-162,16,438,1651,3.769406392694064
CCC,2014B,556858,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,63.5,8,CCC,-96,,169,818,4.840236686390533
CCC,2014B,556918,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,76.84615384615384,13,CCC,-68,31,1563,3809,2.436980166346769
CCC,2014B,557172,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,,,CCC,-29,,15,28,1.8666666666666667
CCC,2014B,557700,M,North Region,Post Graduate Qualification,,0-35,0,60,N,Withdrawn,71.6923076923077,13,CCC,-34,46,1599,7511,4.6973108192620385
EEE,2014B,557700,M,North Region,Post Graduate Qualification,,0-35,0,60,N,Pass,71.6923076923077,13,CCC,-34,46,1599,7511,4.6973108192620385
CCC,2014B,557849,M,Scotland,HE Qualification,50-60%,35-55,0,90,N,Withdrawn,,,CCC,-24,-18,,,
CCC,2014B,557995,M,London Region,HE Qualification,10月20日,0-35,0,120,N,Withdrawn,47.8,5,CCC,-16,227,237,655,2.7637130801687766
CCC,2014B,558122,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,43,2,CCC,-54,,56,289,5.160714285714286
EEE,2014B,558122,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,43,2,CCC,-54,,56,289,5.160714285714286
CCC,2014B,558444,F,London Region,Lower Than A Level,10月20日,0-35,0,180,N,Fail,59.333333333333336,3,CCC,6,,190,946,4.978947368421053
CCC,2014B,558471,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,61,2,CCC,-136,37,91,663,7.285714285714286
CCC,2014B,558518,M,South Region,HE Qualification,90-100%,0-35,0,30,N,Pass,86,7,CCC,-25,,182,539,2.9615384615384617
CCC,2014B,558616,M,North Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,58.875,8,CCC,-53,,489,2026,4.143149284253579
CCC,2014B,558806,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,84.58333333333333,12,CCC,-90,-29,376,993,2.640957446808511
CCC,2014B,558914,F,North Western Region,A Level or Equivalent,10月20日,0-35,0,90,N,Fail,54.61904761904762,21,CCC,-74,,1661,4716,2.839253461770018
CCC,2014B,559157,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,35.5,6,CCC,-24,209,278,683,2.4568345323741005
CCC,2014B,559469,F,North Region,Lower Than A Level,,0-35,0,30,N,Withdrawn,73.41666666666667,12,CCC,-122,128,821,2223,2.707673568818514
CCC,2014B,559706,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,71.52380952380952,21,CCC,-22,,1021,2814,2.7561214495592554
CCC,2014B,559770,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,73.8,20,CCC,-22,,2776,10918,3.93299711815562
CCC,2014B,559912,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,81.25,4,CCC,-110,29,536,2168,4.044776119402985
CCC,2014B,559977,M,Yorkshire Region,Lower Than A Level,10月20日,0-35,0,60,N,Fail,73,1,CCC,-22,,82,376,4.585365853658536
EEE,2014B,559977,M,Yorkshire Region,Lower Than A Level,10月20日,0-35,0,60,N,Fail,73,1,CCC,-22,,82,376,4.585365853658536
CCC,2014B,560114,M,North Western Region,A Level or Equivalent,10月20日,0-35,0,30,Y,Pass,70.14285714285714,21,CCC,-281,,2466,6757,2.740064882400649
CCC,2014B,560311,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,92.57142857142857,21,CCC,-28,,1578,5338,3.38276299112801
CCC,2014B,560494,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Pass,81,6,CCC,-46,,488,1294,2.651639344262295
CCC,2014B,560784,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,64.38461538461539,13,CCC,-164,45,1068,4249,3.9784644194756553
CCC,2014B,560951,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,50,1,CCC,-65,,219,758,3.461187214611872
EEE,2014B,560951,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,50,1,CCC,-65,,219,758,3.461187214611872
CCC,2014B,561363,M,Scotland,Post Graduate Qualification,80-90%,35-55,0,60,N,Pass,76.66666666666667,12,CCC,-29,,598,2221,3.7140468227424748
EEE,2014B,561363,M,Scotland,Post Graduate Qualification,80-90%,35-55,0,60,N,Pass,76.66666666666667,12,CCC,-29,,598,2221,3.7140468227424748
CCC,2014B,561559,M,South Region,HE Qualification,40-50%,35-55,0,60,N,Pass,78.75,12,CCC,-123,,627,3501,5.583732057416268
EEE,2014B,561559,M,South Region,HE Qualification,40-50%,35-55,0,60,N,Pass,78.75,12,CCC,-123,,627,3501,5.583732057416268
CCC,2014B,561774,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,78.08333333333333,12,CCC,-102,,1140,4412,3.8701754385964913
EEE,2014B,561774,M,Scotland,A Level or Equivalent,60-70%,0-35,1,90,N,Distinction,78.08333333333333,12,CCC,-102,,1140,4412,3.8701754385964913
CCC,2014B,561823,M,South East Region,A Level or Equivalent,10月20日,0-35,0,120,N,Withdrawn,43,3,CCC,-299,27,268,481,1.794776119402985
CCC,2014B,562450,F,South Region,A Level or Equivalent,10月20日,0-35,0,120,N,Pass,76.25,4,CCC,-79,,243,865,3.5596707818930042
CCC,2014B,562585,F,South East Region,No Formal quals,60-70%,0-35,0,90,N,Withdrawn,49.333333333333336,3,CCC,-297,117,90,225,2.5
CCC,2014B,562825,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,67.66666666666667,9,CCC,-22,,442,1505,3.4049773755656108
EEE,2014B,562825,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,67.66666666666667,9,CCC,-22,,442,1505,3.4049773755656108
CCC,2014B,563046,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,59.36363636363637,11,CCC,-85,,351,961,2.737891737891738
CCC,2014B,563556,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,,,CCC,-106,-1,16,37,2.3125
CCC,2014B,563631,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,30,1,CCC,-44,,73,163,2.232876712328767
